StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,SBMS_1,SBMS_2,SBMS_3,SBMS_4,SBMS_5,SBMS_6,SBMS_7,SBMS_8,SBMS_9,SBMS_10,SBMS_11,SBMS_12,SBMS_13,SBMS_14,SBMS_15,SBMS_16,SBMS_17,SBMS_18,SBMS_19,SBMS_20,SBMS_21,SBMS_22,SBMS_23,SBMS_24,SBMS_25,SBMS_26,SBMS_27,SBMS_28,SBMS_29,SBMS_30,SBMS_31,SBMS_32,DOSPERT_1,DOSPERT_2,DOSPERT_3,DOSPERT_4,DOSPERT_5,DOSPERT_6,BNT1,BNT2,BNT3,BNT4,CRT1,CRT2,CRT3,BIS_Short_1,BIS_Short_2,BIS_Short_3,BIS_Short_4,BIS_Short_5,BIS_Short_6,BIS_Short_7,BIS_Short_8,BIS_Short_9,BIS_Short_10,BIS_Short_11,BIS_Short_12,BIS_Short_13,ATGS_1,ATGS_2,ATGS_3,ATGS_4,ATGS_5,ATGS_6,ATGS_7,ATGS_8,Recency,Frequency,Typical Bet,Type,Age,Race/Ethnicity,Gender,id
4/2/25 9:59,4/2/25 10:07,0,207.151.52.42,100,476,1,4/2/25 10:07,R_7dVOM6WGgLsoevI,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,6,1,2,2,5,2,4,3,1,1,5,5,5,5,4,5,5,5,3,3,3,3,4,4,2,5,3,3,2,1,4,6,2,5,2,4,30,0.25,20,0.32,5,5,47,1,3,3,3,3,1,1,1,2,3,4,2,3,4,4,3,2,4,2,3,2,40,0.3,20,4,23,4,2,%SURVEY_CODE%
4/2/25 11:22,4/2/25 11:30,0,68.181.17.225,100,453,1,4/2/25 11:30,R_3gvhXm1jQqxdt98,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,3,4,3,3,3,3,3,4,3,4,3,4,4,5,3,3,3,4,4,4,4,3,4,4,4,3,4,4,3,3,2,6,3,5,2,6,30,0.1,35,0.04,5,5,47,2,3,3,3,3,2,3,2,1,3,2,3,3,4,4,4,3,5,2,2,3,14,0.5,20,1,21,9,1,30406
4/2/25 11:30,4/2/25 11:33,0,68.181.17.225,100,176,1,4/2/25 11:33,R_5Ehs6SpjIjJZMCH,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,4,4,4,3,4,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,3,4,5,5,5,5,5,5,30,0.1,35,0.04,5,5,47,1,3,3,2,3,2,2,3,3,3,3,3,3,3,5,3,2,5,3,2,3,14,0.5,20,1,21,9,1,%SURVEY_CODE%
4/2/25 11:38,4/2/25 11:47,0,207.151.52.227,100,514,1,4/2/25 11:47,R_6qqISVdZG0O8RBy,,,,,34.0322,-118.2836,anonymous,EN,1,4,4,6,4,4,5,4,4,4,4,4,4,3,4,5,5,4,4,2,4,4,4,5,4,5,4,4,2,5,4,5,4,4,4,4,4,4,4,25,0.5,6,0.4,10,100,47,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0.5,1000,1,18,5,1,33187
4/2/25 11:31,4/2/25 11:48,0,68.181.17.239,100,1039,1,4/2/25 11:48,R_7Ije4MlXJlbC6vm,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,6,4,4,5,5,4,3,1,3,3,3,5,3,5,5,4,3,4,3,4,4,3,4,3,5,2,4,6,4,3,1,5,6,7,1,6,30,0.25,20,0.8,5,5,47,1,3,3,3,4,2,3,2,2,4,2,2,4,5,5,2,1,5,5,4,1,10,3,500,3,19,10,1,33302
4/2/25 11:47,4/2/25 11:52,0,207.151.52.227,100,289,1,4/2/25 11:52,R_10Zu4G3Yg4lLNIN,,,,,34.0322,-118.2836,anonymous,EN,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,0.25,20,0.5,5,5,47,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0.5,1000,1,18,5,1,%SURVEY_CODE%
4/2/25 11:48,4/2/25 11:56,0,68.181.17.239,100,477,1,4/2/25 11:56,R_3JChpRTAOuv1kiZ,,,,,34.0322,-118.2836,anonymous,EN,1,3,2,5,4,5,4,3,4,3,3,3,3,3,5,3,5,5,4,3,5,4,4,4,3,4,3,4,2,4,5,5,3,1,5,5,7,3,6,30,0.25,20,0.8,5,5,47,1,4,3,4,3,2,3,2,2,3,3,3,4,5,5,3,1,4,4,4,1,5,10,500,5,91,10,1,%SURVEY_CODE%
3/26/25 12:00,3/26/25 12:00,0,207.151.52.57,9,8,0,4/2/25 12:00,R_3H7F9Mdknmtw3A7,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 12:02,3/26/25 12:02,0,207.151.52.16,9,7,0,4/2/25 12:02,R_66eGAqda36mgsd4,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 12:10,3/26/25 12:10,0,207.151.52.57,9,27,0,4/2/25 12:10,R_5tJB7SHONM53oks,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27531
4/2/25 12:25,4/2/25 12:33,0,68.181.17.62,100,472,1,4/2/25 12:33,R_6oL0aDYkCP25fUX,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,5,2,2,4,5,5,5,2,2,2,3,6,6,4,5,2,3,2,4,2,3,5,4,3,6,4,4,5,2,2,1,5,1,2,1,2,25,0.25,50,0.085,5,100,24,2,3,2,3,3,1,1,2,3,4,4,3,4,2,4,2,3,4,3,4,2,1,4,3,4,20,3,1,33467
3/26/25 12:42,3/26/25 12:43,0,68.181.17.129,9,31,0,4/2/25 12:43,R_531yoSAnZJRQMga,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 13:04,3/26/25 13:04,0,68.181.17.83,9,9,0,4/2/25 13:04,R_3BUfXyxqA68rExb,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/2/25 13:09,4/2/25 13:18,0,68.181.17.135,100,556,1,4/2/25 13:18,R_3nTOoHiIwfMyghc,,,,,34.0322,-118.2836,anonymous,EN,1,1,5,5,1,5,5,4,3,4,5,4,4,3,5,5,4,3,2,4,4,2,4,4,3,3,4,5,4,5,3,3,5,1,5,2,3,1,5,30,0.25,20,0.66,10,5,47,3,2,1,3,2,1,1,3,3,2,2,3,2,3,4,4,2,4,4,4,3,14,0.5,25,1,20,3,2,33418
4/2/25 13:19,4/2/25 13:23,0,68.181.17.135,100,270,1,4/2/25 13:23,R_7vF0WjeWmb9QIIF,,,,,34.0322,-118.2836,anonymous,EN,1,1,4,5,3,5,4,4,4,4,3,3,4,2,4,5,3,3,3,4,4,2,4,4,3,3,3,5,4,5,4,3,5,1,5,2,3,1,5,30,0.25,20,0.66,10,5,47,2,1,1,2,2,1,1,2,2,2,2,3,2,3,4,4,2,4,3,4,3,14,0.5,25,1,20,3,2,33418
4/2/25 13:30,4/2/25 13:36,0,68.181.17.83,100,360,1,4/2/25 13:36,R_68GR94hTqKbRpol,,,,,34.0322,-118.2836,anonymous,EN,1,3,1,6,1,3,2,1,4,1,3,3,1,3,2,1,4,1,2,3,1,3,4,2,3,2,5,1,3,1,6,4,2,1,7,1,7,1,5,25,0.3,10,0.5,5,100,7,2,4,2,4,4,1,2,2,1,4,4,4,4,1,5,5,1,5,1,1,5,100,0,5,4,19,10,2,33199
4/2/25 13:36,4/2/25 13:39,0,68.181.17.83,100,171,1,4/2/25 13:39,R_50wHsefH6HUJpsq,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,5,2,2,2,3,3,2,2,2,2,2,2,4,5,2,3,2,1,2,4,2,5,5,2,3,2,2,5,5,2,1,5,1,7,1,5,25,0.3,10,0.5,5,100,7,2,4,1,4,4,2,2,2,1,4,4,4,4,1,5,5,1,5,1,1,5,100,0,5,4,19,10,2,%SURVEY_CODE%
3/26/25 13:58,3/26/25 13:58,0,68.181.17.178,9,4,0,4/2/25 13:58,R_7NNFkirxndrPWsF,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 14:38,3/26/25 14:38,0,68.181.17.85,9,4,0,4/2/25 14:38,R_30C1ioyBOuYjRmQ,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/2/25 15:24,4/2/25 15:31,0,68.181.17.236,100,437,1,4/2/25 15:31,R_6RklkWGtJkwrC2l,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,2,1,2,3,1,1,2,1,1,2,2,3,6,1,2,1,4,1,1,1,5,1,2,1,6,1,2,1,1,1,7,1,4,1,5,30,0.1,20,0.3,10,100,24,2,3,2,3,3,2,2,2,3,3,3,4,4,2,4,4,1,4,3,4,4,0,0,0,5,22,1,1,30929
4/2/25 15:31,4/2/25 15:35,0,68.181.17.236,100,212,1,4/2/25 15:35,R_5WUSlmuh0ayMhOp,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,6,1,4,1,1,1,1,1,1,1,2,1,6,1,6,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,7,1,5,1,6,30,0.1,20,0.3,10,100,24,2,3,2,3,3,2,2,2,3,4,4,4,4,2,4,4,1,5,3,1,4,0,0,0,5,22,1,1,%SURVEY_CODE%
4/2/25 15:23,4/2/25 15:36,0,207.151.52.200,100,796,1,4/2/25 15:36,R_7JluG5ODlwUt1S1,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,3,3,4,3,4,2,2,5,4,3,3,5,5,4,3,4,5,5,2,2,3,5,3,5,4,3,4,4,4,3,5,6,5,5,5,5,0.4,0.1,20,0.04,5,5,47,3,3,2,3,3,3,3,2,2,2,2,3,3,3,4,4,2,4,2,3,3,100,0.1,50,1,21,3,2,31463
4/2/25 15:36,4/2/25 15:41,0,207.151.52.200,100,292,1,4/2/25 15:41,R_7ckiJp1Xe0XHOSB,,,,,34.0322,-118.2836,anonymous,EN,1,2,2,2,3,4,3,4,3,3,4,4,3,3,4,4,4,3,4,4,4,3,3,3,5,3,5,4,3,4,4,4,4,3,5,3,5,3,5,30,0.1,20,0.5,5,5,47,3,3,2,3,3,3,3,3,3,2,2,3,3,3,4,3,2,4,2,3,3,100,0.1,50,1,21,3,2,%SURVEY_CODE%
3/26/25 16:07,3/26/25 16:07,0,207.151.52.27,9,5,0,4/2/25 16:07,R_3LSbIpsxzfHgjUT,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 16:16,3/26/25 16:18,0,207.151.52.216,9,116,0,4/2/25 16:18,R_3qrSxsX7uKUWpbg,,,,,33.9573,-118.3118,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/26/25 16:24,3/26/25 16:24,0,207.151.52.216,9,6,0,4/2/25 16:24,R_32x6bHD7YXiCnLD,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/2/25 17:13,4/2/25 17:25,0,207.151.52.49,100,688,1,4/2/25 17:25,R_38WDNeeIvHKnJhT,,,,,34.0322,-118.2836,anonymous,EN,1,1,5,5,1,4,2,5,4,3,3,5,4,3,6,6,6,4,5,5,6,3,3,3,4,5,4,6,1,5,5,5,2,2,4,5,1,3,6,30,0.25,20,0.5,10,100,47,2,1,1,4,2,4,2,2,3,3,4,4,4,1,3,5,1,5,2,3,2,100,0.1,30,2,19,7,2,33246
4/2/25 18:39,4/2/25 18:52,0,207.151.52.63,100,802,1,4/2/25 18:52,R_5aFeFgazWaiHEtX,,,,,34.0322,-118.2836,anonymous,EN,1,1,2,5,5,4,5,5,3,4,3,2,4,3,4,6,6,4,4,2,5,2,4,2,6,5,6,4,3,4,6,4,2,1,5,2,5,2,3,25,0.25,23,0.2,5,5,47,2,4,2,3,2,2,2,2,2,3,4,4,3,2,4,3,2,4,4,3,1,20,0.2,5,4,20,8,2,33172
4/2/25 19:27,4/2/25 19:51,0,68.181.17.188,100,1449,1,4/2/25 19:51,R_6EwFjnk6ajLao5X,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,4,1,2,5,4,1,1,6,1,2,1,4,6,4,4,1,1,4,1,3,1,6,4,5,5,2,1,1,2,2,1,4,1,6,1,5,30,0.25,20,0.04,5,5,47,2,4,1,3,3,2,3,2,3,2,1,2,4,2,2,5,2,5,3,2,2,100,0.01,5,4,19,3,2,33477
4/2/25 19:51,4/2/25 19:57,0,68.181.17.188,100,364,1,4/2/25 19:57,R_6LT3FXP9MUXKfBA,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,2,6,2,1,1,5,1,1,4,4,4,2,2,1,1,4,1,2,1,6,3,6,5,2,1,2,2,1,1,5,1,6,1,5,30,0.25,20,0.04,5,5,47,2,2,1,3,3,2,3,3,3,1,1,2,4,2,3,4,2,5,2,2,3,100,0.01,5,4,10,3,2,%SURVEY_CODE%
4/2/25 20:12,4/2/25 20:24,0,68.181.17.85,100,729,1,4/2/25 20:24,R_3LhattAnvFSSx84,,,,,34.0322,-118.2836,anonymous,EN,1,5,4,2,3,3,3,5,2,3,3,3,5,5,5,5,5,3,4,3,6,4,4,4,3,3,4,5,4,2,3,4,3,2,6,2,5,2,6,30,0.25,20,0.5,10,100,24,2,2,2,3,2,3,2,3,3,2,3,3,3,4,4,3,2,4,2,2,4,0,0.1,20,4,19,8,2,32945
4/2/25 20:28,4/2/25 20:40,0,68.181.17.84,100,724,1,4/2/25 20:40,R_7UkXTsjzJwI8H2F,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,1,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,1,5,30,0.12,20,0.5,5,5,47,2,3,3,4,3,1,1,1,2,3,2,4,3,5,1,5,3,4,1,1,2,0,0,0,5,21,9,2,33585
4/2/25 20:40,4/2/25 20:44,0,68.181.17.84,100,231,1,4/2/25 20:44,R_3GuYjXZiskF3VoE,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,6,1,1,1,6,1,1,1,5,1,6,1,6,1,1,1,1,1,4,1,3,1,2,30,0.12,20,0.5,5,5,47,1,4,3,4,3,1,1,1,1,3,3,3,3,4,4,4,2,4,2,4,4,0,0,0,5,21,9,2,%SURVEY_CODE%
4/3/25 1:30,4/3/25 1:38,0,66.7.152.138,100,441,1,4/3/25 1:38,R_7HMxO3eJEWstQjf,,,,,34.0544,-118.244,anonymous,EN,1,3,3,4,3,4,5,5,4,3,4,3,3,3,6,6,5,5,5,4,5,4,4,3,3,6,4,5,3,4,4,5,3,2,4,2,5,2,5,30,0.25,20,0.5,5,5,47,2,3,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,3,4,4,2,14,1,20,1,20,8,2,32601
3/25/25 18:14,3/27/25 2:05,0,75.83.226.248,41,114666,0,4/3/25 2:05,R_52W4qKb5ZoaNmmD,,,,,34.0322,-118.2836,anonymous,EN,1,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,1,,,,,5,5,47,,,,,,,,,,,,,,4,3,5,2,4,2,2,3,,,,,,,,33461
4/3/25 10:40,4/3/25 10:42,0,68.181.17.57,100,91,1,4/3/25 10:42,R_5ahVFeQKmRQwjpn,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,3,2,3,3,2,2,3,3,4,2,4,4,3,3,3,3,4,4,3,2,3,2,3,3,3,4,3,3,3,4,4,4,3,5,4,3,20,1,3,1,32,2,1,3,3,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2,2,3,4,1,18,7,2,32898
4/3/25 10:30,4/3/25 10:43,0,207.151.53.4,100,784,1,4/3/25 10:43,R_5YtwJDYk0iPQ0Lq,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,3,1,3,1,5,4,5,3,3,4,1,6,6,5,3,5,5,2,1,3,2,5,1,6,4,4,5,5,3,4,1,7,1,6,1,2,30,0.25,20,0.08,5,5,47,2,4,2,4,3,1,1,2,2,4,3,2,3,4,5,5,1,5,1,1,2,80,0.2,5,1,21,10,1,33110
4/3/25 10:42,4/3/25 10:43,0,68.181.17.57,100,75,1,4/3/25 10:43,R_3jTzqKib0g6yJ0e,,,,,34.0322,-118.2836,anonymous,EN,1,4,4,4,4,3,4,3,3,3,3,4,4,4,4,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3,3,4,4,5,4,4,5,5,4,3,1,2,1,2,3,2,3,3,3,2,2,2,3,3,2,2,3,3,2,3,3,4,3,2,3,3,4,2,3,1,1,18,7,2,%SURVEY_CODE%
4/3/25 10:43,4/3/25 10:45,0,68.181.17.57,100,104,1,4/3/25 10:45,R_1IGUDZTR6jPjk4H,,,,,34.0322,-118.2836,anonymous,EN,1,5,4,4,5,3,4,3,4,3,4,4,3,4,4,3,5,4,3,3,4,3,3,4,4,4,4,4,3,3,3,3,5,4,4,4,5,5,6,1,1,1,1,1,2,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,4,3,4,3,4,3,4,1,1,1,1,18,7,2,%SURVEY_CODE%
4/3/25 11:40,4/3/25 12:02,0,107.220.66.249,100,1279,1,4/3/25 12:02,R_7JkJniTjboGH5Po,,,,,33.8515,-118.142,anonymous,EN,1,5,5,3,3,2,4,5,5,4,2,5,5,2,5,5,5,5,5,4,5,3,3,5,4,5,4,4,2,5,5,3,3,2,5,2,5,5,5,30,0.25,20,0.5,10,100,4.5,3,3,2,3,3,2,2,2,2,3,3,3,3,5,4,3,4,3,4,3,2,13,2,200,1,19,9,3,33245
4/3/25 12:02,4/3/25 12:07,0,107.220.66.249,100,324,1,4/3/25 12:07,R_7LBfDsbPItjtcvr,,,,,33.8515,-118.142,anonymous,EN,1,5,5,5,5,3,4,5,5,4,3,5,5,4,5,5,5,5,5,5,5,5,3,5,4,5,3,4,3,5,5,5,4,2,5,3,5,5,5,30,0.25,20,0.25,10,100,5,3,3,2,3,3,2,2,2,2,3,3,3,3,4,4,3,3,3,3,4,2,13,2,200,1,19,9,2,%SURVEY_CODE%
3/27/25 13:58,3/27/25 13:58,0,68.181.17.191,9,6,0,4/3/25 13:58,R_6iNXeUisTu8iPXg,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/27/25 14:06,3/27/25 14:07,0,68.181.17.65,9,13,0,4/3/25 14:07,R_5RmzNQifBnHIHLi,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33150
3/27/25 15:09,3/27/25 15:09,0,68.181.17.178,9,8,0,4/3/25 15:09,R_5q313oxX7fJJjSw,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33562
3/27/25 15:13,3/27/25 15:13,0,207.151.52.189,9,3,0,4/3/25 15:13,R_33qYso8qO6cdU3y,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/27/25 15:31,3/27/25 15:32,0,207.151.52.238,9,6,0,4/3/25 15:32,R_5vFarjYt10J69W1,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/27/25 15:32,3/27/25 15:32,0,207.151.52.238,9,4,0,4/3/25 15:32,R_1XBl7A4Xd6hWznP,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33177
3/27/25 15:32,3/27/25 15:33,0,207.151.52.238,9,85,0,4/3/25 15:33,R_58OF7mfYmxxGapb,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/27/25 15:34,3/27/25 15:34,0,76.32.119.162,9,5,0,4/3/25 15:34,R_5n0VGLcYpxmbt6M,,,,,34.0068,-118.2562,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31032
3/27/25 16:03,3/27/25 16:03,0,207.151.52.213,9,15,0,4/3/25 16:03,R_1d4vAUfX50YBWfI,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/3/25 16:03,4/3/25 16:05,0,207.151.52.13,100,121,1,4/3/25 16:05,R_7ILULz0dZgxudSN,,,,,34.0322,-118.2836,anonymous,EN,1,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,6,5,6,5,5,5,5,0,30,0,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,0,0,0,5,21,9,2,32595
3/27/25 16:07,3/27/25 16:07,0,207.151.52.213,9,4,0,4/3/25 16:07,R_198rKkrLsxWR6xz,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/3/25 16:01,4/3/25 16:21,0,207.151.52.47,100,1197,1,4/3/25 16:21,R_7ea6tuIpfwfhohG,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,4,4,6,6,5,4,1,2,2,2,4,2,6,2,6,2,4,4,4,4,4,5,4,4,4,5,5,2,1,1,3,2,3,2,2,25,0.4,45,0.04,10,100,47,2,3,2,4,3,1,2,2,2,3,3,4,4,4,4,3,2,1,3,4,2,0,2,5,4,21,6,1,33384
3/27/25 16:25,3/27/25 16:26,0,207.151.52.42,9,23,0,4/3/25 16:26,R_3I3Ok1MnrjCdFj0,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33103
4/3/25 16:21,4/3/25 16:27,0,207.151.52.47,100,363,1,4/3/25 16:27,R_5KOeYdM9uNgz0u2,,,,,34.0322,-118.2836,anonymous,EN,1,2,1,6,4,4,6,5,5,4,2,2,2,2,5,2,6,2,5,2,4,4,4,4,5,5,5,4,4,4,4,2,2,1,2,1,2,1,2,25,0.4,45,0.04,10,100,47,2,4,3,4,4,1,2,2,2,3,4,4,4,2,4,2,2,1,3,3,3,0,2,5,4,21,6,1,%SURVEY_CODE%
4/3/25 16:28,4/3/25 16:33,0,207.151.52.47,100,304,1,4/3/25 16:33,R_34iWDHerEM1Q2Wr,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,4,4,6,5,5,3,2,2,2,2,5,4,6,2,2,1,4,4,4,4,5,4,5,4,4,4,4,3,2,1,2,1,1,1,2,25,0.4,45,0.04,10,100,47,2,4,3,4,4,2,2,2,2,4,4,4,4,2,4,4,2,5,3,4,2,0,2,5,4,21,6,1,33384
3/27/25 18:36,3/27/25 18:37,0,76.81.190.178,9,36,0,4/3/25 18:37,R_1xzQEDMd2X2bT8c,,,,,33.9993,-118.2868,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
3/27/25 20:23,3/27/25 20:23,0,207.151.52.54,9,13,0,4/3/25 20:23,R_1thDrVWaFmxJOf9,,,,,34.0322,-118.2836,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%SURVEY_CODE%
4/4/25 9:32,4/4/25 9:37,0,207.151.52.248,100,339,1,4/4/25 9:37,R_3xhPmKQfzqYc7xn,,,,,34.0322,-118.2836,anonymous,EN,1,1,1,5,5,4,6,6,5,4,2,2,2,3,5,4,6,2,2,2,4,3,4,4,5,5,5,4,4,4,3,3,2,1,2,1,2,1,2,25,0.4,45,0.04,10,100,47,2,4,3,4,4,1,2,2,2,3,3,4,4,2,4,4,2,5,3,3,2,1,2,5,4,21,6,1,33384
4/4/25 10:48,4/4/25 10:51,0,207.151.52.240,100,132,1,4/4/25 10:51,R_5sUuuYSu0vZigox,,,,,34.0322,-118.2836,anonymous,EN,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,1,8,1,10,100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,3,22,1,1,33325
3/28/25 12:36,3/28/25 12:42,0,104.32.146.23,41,320,0,4/4/25 12:42,R_6g6cdBD8YSVS5JS,,,,,33.9993,-118.2868,anonymous,EN,1,1,1,1,1,1,2,4,1,2,6,1,1,3,5,5,6,4,1,1,5,1,1,4,2,1,6,4,3,1,4,4,1,,,,,,,,,,,5,5,47,1,3,3,3,3,2,1,1,1,3,4,2,3,3,4,3,2,5,2,3,3,,,,,,,,%SURVEY_CODE%
